event_id,primary_step_state,primary_point_state
13584025967,Primary step state: Stationary,Primary point state: Stationary
13605300550,Primary step state: Stationary,Primary point state: Stationary
13605300551,Primary step state: Stationary,Primary point state: Stationary
13605300552,Primary step state: Stationary,Primary point state: Stationary
13605300553,Primary step state: Stationary,Primary point state: Stationary
13605300554,Primary step state: Stationary,Primary point state: Stationary
13605300555,Primary step state: Stationary,Primary point state: Stationary
13629976806,Primary step state: Stationary,Primary point state: Stationary
13629976807,Primary step state: Stationary,Primary point state: Stationary
13629976808,Primary step state: Stationary,Primary point state: Stationary
13629976809,Primary step state: Stationary,Primary point state: Stationary
13629976810,Primary step state: Stationary,Primary point state: Stationary
13629976811,Primary step state: Stationary,Primary point state: Stationary
13629976812,Primary step state: Stationary,Primary point state: Stationary
13629976813,Primary step state: Stationary,Primary point state: Stationary
13629976814,Primary step state: Stationary,Primary point state: Stationary
13640880009,Primary step state: Stationary,Primary point state: Stationary
13640880010,Primary step state: Stationary,Primary point state: Stationary
13661923030,Primary step state: Stationary,Primary point state: Stationary
13661923031,Primary step state: Stationary,Primary point state: Stationary
13661923032,Primary step state: Stationary,Primary point state: Stationary
13675156936,Primary step state: Stationary,Primary point state: Stationary
13675156937,Primary step state: Stationary,Primary point state: Stationary
13675156938,Primary step state: Stationary,Primary point state: Stationary
14514927293,Primary step state: Stationary,Primary point state: Stationary
14514927294,Primary step state: Stationary,Primary point state: Stationary
14514927295,Primary step state: Stationary,Primary point state: Stationary
13724856877,Primary step state: Stationary,Primary point state: Stationary
13724856878,Primary step state: Stationary,Primary point state: Stationary
13698438721,Primary step state: Stationary,Primary point state: Stationary
13791272203,Primary step state: Stationary,Primary point state: Stationary
13746938138,Primary step state: Stationary,Primary point state: Stationary
13746938139,Primary step state: Stationary,Primary point state: Stationary
13791272204,Primary step state: Stationary,Primary point state: Stationary
13791272205,Primary step state: Stationary,Primary point state: Stationary
13767855895,Primary step state: Stationary,Primary point state: Stationary
13767855896,Primary step state: Stationary,Primary point state: Stationary
13767855897,Primary step state: Stationary,Primary point state: Stationary
13819495047,Primary step state: Stationary,Primary point state: Stationary
13819495048,Primary step state: Stationary,Primary point state: Stationary
13819495049,Primary step state: Stationary,Primary point state: Stationary
13791272206,Primary step state: Stationary,Primary point state: Stationary
13791272207,Primary step state: Stationary,Primary point state: Stationary
13791272208,Primary step state: Stationary,Primary point state: Stationary
13819495050,Primary step state: Stationary,Primary point state: Stationary
13819495051,Primary step state: Stationary,Primary point state: Stationary
13819495052,Primary step state: Stationary,Primary point state: Stationary
13825658916,Primary step state: Stationary,Primary point state: Stationary
13825658917,Primary step state: Stationary,Primary point state: Stationary
13825658918,Primary step state: Stationary,Primary point state: Stationary
13847383700,Primary step state: Stationary,Primary point state: Stationary
13847383701,Primary step state: Stationary,Primary point state: Stationary
13847383702,Primary step state: Stationary,Primary point state: Stationary
13877262863,Primary step state: Stationary,Primary point state: Stationary
13877262864,Primary step state: Stationary,Primary point state: Stationary
13877262865,Primary step state: Stationary,Primary point state: Stationary
13877262944,Primary step state: Stationary,Primary point state: Stationary
12558558993,Primary step state: Stationary,Primary point state: Stationary
12558558994,Primary step state: Stationary,Primary point state: Stationary
12558558995,Primary step state: Stationary,Primary point state: Stationary
12562257662,Primary step state: Stationary,Primary point state: Stationary
12562257663,Primary step state: Stationary,Primary point state: Stationary
12562257664,Primary step state: Stationary,Primary point state: Stationary
12600918918,Primary step state: Stationary,Primary point state: Stationary
12600918919,Primary step state: Stationary,Primary point state: Stationary
12600918920,Primary step state: Stationary,Primary point state: Stationary
12613954161,Primary step state: Stationary,Primary point state: Stationary
12613954162,Primary step state: Stationary,Primary point state: Stationary
12613954163,Primary step state: Stationary,Primary point state: Stationary
13652826639,Primary step state: Stationary,Primary point state: Stationary
13652826640,Primary step state: Stationary,Primary point state: Stationary
13652826641,Primary step state: Stationary,Primary point state: Stationary
12692479265,Primary step state: Stationary,Primary point state: Stationary
12692479266,Primary step state: Stationary,Primary point state: Stationary
12692479267,Primary step state: Stationary,Primary point state: Stationary
12709756744,Primary step state: Stationary,Primary point state: Stationary
12709756745,Primary step state: Stationary,Primary point state: Stationary
12709756746,Primary step state: Stationary,Primary point state: Stationary
12834895736,Primary step state: Stationary,Primary point state: Stationary
12834895737,Primary step state: Stationary,Primary point state: Stationary
